family	species	short	node	fpc	fnc	model	difference
Mir-30	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-31	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-32	Sarcophilus_harrisii	sha	Gnathostomata	0	0	mirmachine	NA
Mir-325	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-33	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-338	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-34	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-340	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-3613	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-375	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-383	Sarcophilus_harrisii	sha	Tetrapoda	0	0	mirmachine	NA
Mir-425	Sarcophilus_harrisii	sha	Gnathostomata	0	0	mirmachine	NA
Mir-430	Sarcophilus_harrisii	sha	Vertebrata	6	3	mirmachine	1
Mir-451	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-4541	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-455	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-460	Sarcophilus_harrisii	sha	Osteichthyes	0	0	mirmachine	NA
Mir-483	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-489	Sarcophilus_harrisii	sha	Osteichthyes	1	0	mirmachine	1
Mir-490	Sarcophilus_harrisii	sha	Amniota	0	0	mirmachine	NA
Mir-499	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-551	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-599	Sarcophilus_harrisii	sha	Sarcopterygii	0	0	mirmachine	NA
Mir-671	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-675	Sarcophilus_harrisii	sha	Theria	0	0	mirmachine	NA
Mir-7	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-71	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-722	Sarcophilus_harrisii	sha	Osteichthyes	0	0	mirmachine	NA
Mir-726	Sarcophilus_harrisii	sha	Osteichthyes	0	0	mirmachine	NA
Mir-737	Sarcophilus_harrisii	sha	Osteichthyes	0	0	mirmachine	NA
Mir-8	Sarcophilus_harrisii	sha	Bilateria	1	0	mirmachine	1
Mir-875	Sarcophilus_harrisii	sha	Vertebrata	0	0	mirmachine	NA
Mir-9	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-92	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Mir-96	Sarcophilus_harrisii	sha	Bilateria	0	0	mirmachine	NA
Bantam	Schmidtea_mediterranea	sme	Protostomia	0	0	mirmachine	NA
Let-7	Schmidtea_mediterranea	sme	Bilateria	0	5	mirmachine	-1
Mir-1	Schmidtea_mediterranea	sme	Bilateria	0	2	mirmachine	-1
Mir-10	Schmidtea_mediterranea	sme	Eumetazoa	0	4	mirmachine	-1
Mir-1175	Schmidtea_mediterranea	sme	Protostomia	0	0	mirmachine	NA
Mir-12	Schmidtea_mediterranea	sme	Protostomia	0	1	mirmachine	-1
Mir-124	Schmidtea_mediterranea	sme	Bilateria	3	0	mirmachine	1
Mir-133	Schmidtea_mediterranea	sme	Bilateria	1	1	mirmachine	-1
Mir-153	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-184	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-1989	Schmidtea_mediterranea	sme	Platytrochozoa	0	0	mirmachine	NA
Mir-1992	Schmidtea_mediterranea	sme	Platytrochozoa	0	0	mirmachine	NA
Mir-1993	Schmidtea_mediterranea	sme	Protostomia	0	0	mirmachine	NA
Mir-2	Schmidtea_mediterranea	sme	Protostomia	1	3	mirmachine	-1
Mir-216	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-219	Schmidtea_mediterranea	sme	Bilateria	0	2	mirmachine	-1
Mir-22	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-277	Schmidtea_mediterranea	sme	Protostomia	0	2	mirmachine	-1
Mir-278	Schmidtea_mediterranea	sme	Bilateria	0	0	mirmachine	NA
Mir-279	Schmidtea_mediterranea	sme	Protostomia	0	2	mirmachine	-1
Mir-281	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-31	Schmidtea_mediterranea	sme	Bilateria	1	0	mirmachine	1
Mir-315	Schmidtea_mediterranea	sme	Bilateria	0	0	mirmachine	NA
Mir-36	Schmidtea_mediterranea	sme	Protostomia	2	1	mirmachine	1
Mir-67	Schmidtea_mediterranea	sme	Protostomia	0	0	mirmachine	NA
Mir-7	Schmidtea_mediterranea	sme	Bilateria	0	3	mirmachine	-1
Mir-71	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-750	Schmidtea_mediterranea	sme	Protostomia	0	0	mirmachine	NA
Mir-76	Schmidtea_mediterranea	sme	Bilateria	2	0	mirmachine	1
Mir-8	Schmidtea_mediterranea	sme	Bilateria	0	1	mirmachine	-1
Mir-87	Schmidtea_mediterranea	sme	Protostomia	1	1	mirmachine	-1
Mir-9	Schmidtea_mediterranea	sme	Bilateria	0	0	mirmachine	NA
Mir-96	Schmidtea_mediterranea	sme	Bilateria	0	2	mirmachine	-1
Let-7	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-1	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-10	Scyliorhinus_torazame	sto	Eumetazoa	0	0	mirmachine	NA
Mir-101	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-103	Scyliorhinus_torazame	sto	Deuterostomia	0	0	mirmachine	NA
Mir-122	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-124	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-126	Scyliorhinus_torazame	sto	Olfactores	0	0	mirmachine	NA
Mir-128	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-129	Scyliorhinus_torazame	sto	Chordata	0	0	mirmachine	NA
Mir-130	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-1306	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-132	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-1329	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-133	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-135	Scyliorhinus_torazame	sto	Chordata	0	0	mirmachine	NA
Mir-137	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-138	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-1388	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-139	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-140	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-142	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-143	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-144	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-145	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-146	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-148	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-15	Scyliorhinus_torazame	sto	Olfactores	0	0	mirmachine	NA
Mir-150	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-153	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-155	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-17	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-1788	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-181	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-184	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-19	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-190	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-191	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-192	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-193	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-194	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-196	Scyliorhinus_torazame	sto	Olfactores	0	0	mirmachine	NA
Mir-199	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-202	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-203	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-204	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-205	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-208	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-21	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-210	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-214	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-216	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-217	Scyliorhinus_torazame	sto	Chordata	0	0	mirmachine	NA
Mir-218	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-2188	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-219	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-22	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-221	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-223	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-23	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-24	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-26	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-27	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-281	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-29	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-30	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-31	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-32	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-33	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-338	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-34	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-375	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-425	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-430	Scyliorhinus_torazame	sto	Vertebrata	2	2	mirmachine	-1
Mir-451	Scyliorhinus_torazame	sto	Vertebrata	1	0	mirmachine	1
Mir-4541	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-455	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-456	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-459	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-499	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-551	Scyliorhinus_torazame	sto	Vertebrata	0	0	mirmachine	NA
Mir-7	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-725	Scyliorhinus_torazame	sto	Gnathostomata	0	0	mirmachine	NA
Mir-8	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-9	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-92	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Mir-96	Scyliorhinus_torazame	sto	Bilateria	0	0	mirmachine	NA
Let-7	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-1	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-10	Sphenodon_punctatus	spt	Eumetazoa	2	0	mirmachine	1
Mir-101	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-103	Sphenodon_punctatus	spt	Deuterostomia	0	0	mirmachine	NA
Mir-122	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-124	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-126	Sphenodon_punctatus	spt	Olfactores	0	0	mirmachine	NA
Mir-128	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-129	Sphenodon_punctatus	spt	Chordata	0	0	mirmachine	NA
Mir-130	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1306	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-132	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1329	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-133	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-135	Sphenodon_punctatus	spt	Chordata	0	0	mirmachine	NA
Mir-137	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-138	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1388	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-139	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-1397	Sphenodon_punctatus	spt	Amniota	0	0	mirmachine	NA
Mir-140	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-142	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-143	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-144	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-145	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-146	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-147	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-148	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-15	Sphenodon_punctatus	spt	Olfactores	0	0	mirmachine	NA
Mir-150	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-153	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-155	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1662	Sphenodon_punctatus	spt	Tetrapoda	0	0	mirmachine	NA
Mir-1677	Sphenodon_punctatus	spt	Diapsida	239	0	mirmachine	1
Mir-17	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1720	Sphenodon_punctatus	spt	Diapsida	0	0	mirmachine	NA
Mir-1788	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-1805	Sphenodon_punctatus	spt	Tetrapoda	0	0	mirmachine	NA
Mir-181	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-184	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-187	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-19	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-190	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-191	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-192	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-193	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-194	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-196	Sphenodon_punctatus	spt	Olfactores	0	0	mirmachine	NA
Mir-199	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-2001	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-202	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-203	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-204	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-205	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-208	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-21	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-210	Sphenodon_punctatus	spt	Bilateria	1	0	mirmachine	1
Mir-214	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-216	Sphenodon_punctatus	spt	Bilateria	1	0	mirmachine	1
Mir-217	Sphenodon_punctatus	spt	Chordata	0	0	mirmachine	NA
Mir-218	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-2184	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-2188	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-219	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-22	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-221	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-223	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-23	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-24	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-242	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-26	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-27	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-29	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-2970	Sphenodon_punctatus	spt	Sarcopterygii	0	0	mirmachine	NA
Mir-30	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-31	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-32	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-33	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-338	Sphenodon_punctatus	spt	Vertebrata	1	0	mirmachine	1
Mir-34	Sphenodon_punctatus	spt	Bilateria	1	0	mirmachine	1
Mir-375	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-383	Sphenodon_punctatus	spt	Tetrapoda	0	0	mirmachine	NA
Mir-4057	Sphenodon_punctatus	spt	Chordata	0	0	mirmachine	NA
Mir-425	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-430	Sphenodon_punctatus	spt	Vertebrata	2	0	mirmachine	1
Mir-451	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-4541	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-455	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-458	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-459	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-460	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-489	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-490	Sphenodon_punctatus	spt	Amniota	0	0	mirmachine	NA
Mir-499	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-551	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-599	Sphenodon_punctatus	spt	Sarcopterygii	0	0	mirmachine	NA
Mir-7	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-71	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-722	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-725	Sphenodon_punctatus	spt	Gnathostomata	0	0	mirmachine	NA
Mir-726	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-727	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-737	Sphenodon_punctatus	spt	Osteichthyes	0	0	mirmachine	NA
Mir-7463	Sphenodon_punctatus	spt	Diapsida	0	0	mirmachine	NA
Mir-8	Sphenodon_punctatus	spt	Bilateria	0	0	mirmachine	NA
Mir-875	Sphenodon_punctatus	spt	Vertebrata	0	0	mirmachine	NA
Mir-9	Sphenodon_punctatus	spt	Bilateria	2	0	mirmachine	1
Mir-92	Sphenodon_punctatus	spt	Bilateria	1	0	mirmachine	1
Mir-96	Sphenodon_punctatus	spt	Bilateria	1	0	mirmachine	1
Let-7	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-1	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-10	Strongylocentrotus_purpuratus	spu	Eumetazoa	0	1	mirmachine	-1
Mir-103	Strongylocentrotus_purpuratus	spu	Deuterostomia	1	0	mirmachine	1
Mir-124	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-133	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-137	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-153	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-184	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-190	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-193	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-2001	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-2006	Strongylocentrotus_purpuratus	spu	Ambulacraria	0	0	mirmachine	NA
Mir-2007	Strongylocentrotus_purpuratus	spu	Ambulacraria	0	0	mirmachine	NA
Mir-2008	Strongylocentrotus_purpuratus	spu	Ambulacraria	1	0	mirmachine	1
Mir-2009	Strongylocentrotus_purpuratus	spu	Ambulacraria	1	0	mirmachine	1
Mir-2011	Strongylocentrotus_purpuratus	spu	Ambulacraria	0	0	mirmachine	NA
Mir-2012	Strongylocentrotus_purpuratus	spu	Ambulacraria	0	0	mirmachine	NA
Mir-210	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-219	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-242	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-252	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-278	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-29	Strongylocentrotus_purpuratus	spu	Bilateria	1	1	mirmachine	-1
Mir-31	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-33	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-34	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-375	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-7	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-71	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-76	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-8	Strongylocentrotus_purpuratus	spu	Bilateria	1	0	mirmachine	1
Mir-9	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-92	Strongylocentrotus_purpuratus	spu	Bilateria	0	0	mirmachine	NA
Mir-96	Strongylocentrotus_purpuratus	spu	Bilateria	1	2	mirmachine	-1
Let-7	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-1	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-10	Taeniopygia_guttata	tgu	Eumetazoa	1	0	mirmachine	1
Mir-101	Taeniopygia_guttata	tgu	Vertebrata	1	0	mirmachine	1
Mir-103	Taeniopygia_guttata	tgu	Deuterostomia	0	0	mirmachine	NA
Mir-122	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-124	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-126	Taeniopygia_guttata	tgu	Olfactores	0	0	mirmachine	NA
Mir-128	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-129	Taeniopygia_guttata	tgu	Chordata	1	0	mirmachine	1
Mir-130	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-1306	Taeniopygia_guttata	tgu	Gnathostomata	0	0	mirmachine	NA
Mir-132	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-1329	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-133	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-135	Taeniopygia_guttata	tgu	Chordata	0	0	mirmachine	NA
Mir-137	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-138	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-1388	Taeniopygia_guttata	tgu	Gnathostomata	0	0	mirmachine	NA
Mir-139	Taeniopygia_guttata	tgu	Gnathostomata	0	0	mirmachine	NA
Mir-1397	Taeniopygia_guttata	tgu	Amniota	0	0	mirmachine	NA
Mir-140	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-1416	Taeniopygia_guttata	tgu	Amniota	0	0	mirmachine	NA
Mir-142	Taeniopygia_guttata	tgu	Vertebrata	3	0	mirmachine	1
Mir-143	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-144	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-145	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-146	Taeniopygia_guttata	tgu	Vertebrata	1	0	mirmachine	1
Mir-147	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-148	Taeniopygia_guttata	tgu	Vertebrata	1	0	mirmachine	1
Mir-15	Taeniopygia_guttata	tgu	Olfactores	0	0	mirmachine	NA
Mir-150	Taeniopygia_guttata	tgu	Gnathostomata	1	0	mirmachine	1
Mir-153	Taeniopygia_guttata	tgu	Bilateria	0	0	mirmachine	NA
Mir-155	Taeniopygia_guttata	tgu	Vertebrata	0	0	mirmachine	NA
Mir-1662	Taeniopygia_guttata	tgu	Tetrapoda	0	0	mirmachine	NA
